"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME","flank_txIds","flank_geneIds","flank_gene_distances"
"2807","X",47867090,47867381,292,"*","12_9D_Mut_R2_macs2_peak_2835",49,".",5.37809,8.39511,4.93852,197,"Intron (ENSMUST00000077569/ENSMUSG00000031099, intron 9 of 23)",93,47841930,47892396,50467,2,"ENSMUSG00000031099","ENSMUST00000153548",25015,"93761","Smarca1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1","ENSMUST00000077569;ENSMUST00000101616;ENSMUST00000088973;ENSMUST00000153548","ENSMUSG00000031099;ENSMUSG00000031099;ENSMUSG00000031099;ENSMUSG00000031099","0;0;0;0"
"2808","X",49425448,49426491,1044,"*","12_9D_Mut_R2_macs2_peak_2836",68,".",6.20549,10.4204,6.86577,389,"Intron (ENSMUST00000147144/ENSMUSG00000086948, intron 1 of 3)",93,49332409,49447972,115564,2,"ENSMUSG00000086948","ENSMUST00000147144",21481,NA,NA,NA,"ENSMUST00000147144","ENSMUSG00000086948","0"
"2809","X",49607243,49608842,1600,"*","12_9D_Mut_R2_macs2_peak_2837",156,".",9.51508,19.5186,15.631,1075,"Distal Intergenic",93,49560626,49560884,259,1,"ENSMUSG00000083455","ENSMUST00000120358",46617,NA,NA,NA,NA,NA,NA
"2810","X",58845125,58845646,522,"*","12_9D_Mut_R2_macs2_peak_2838",40,".",4.96439,7.42892,4.0268,168,"Distal Intergenic",93,58794731,58794837,107,1,"ENSMUSG00000105997","ENSMUST00000197168",50394,NA,NA,NA,NA,NA,NA
"2811","X",61265418,61266290,873,"*","12_9D_Mut_R2_macs2_peak_2839",40,".",4.96439,7.42892,4.0268,558,"Intron (ENSMUST00000232361/ENSMUSG00000118604, intron 8 of 9)",93,61288188,61292484,4297,1,"ENSMUSG00000118608","ENSMUST00000232598",-21898,"245440","Gm4988","predicted gene 4988","ENSMUST00000232361","ENSMUSG00000118604","0"
"2812","X",64632605,64633190,586,"*","12_9D_Mut_R2_macs2_peak_2840",68,".",6.20549,10.4204,6.86577,424,"Distal Intergenic",93,64750401,64751258,858,2,"ENSMUSG00000082269","ENSMUST00000117722",118068,NA,NA,NA,NA,NA,NA
"2813","X",65406834,65407084,251,"*","12_9D_Mut_R2_macs2_peak_2841",23,".",4.13699,5.60175,2.32456,110,"Distal Intergenic",93,65086838,65087174,337,1,"ENSMUSG00000083074","ENSMUST00000117327",319996,NA,NA,NA,NA,NA,NA
"2814","X",65540184,65540523,340,"*","12_9D_Mut_R2_macs2_peak_2842",23,".",4.13699,5.60175,2.32456,178,"Distal Intergenic",93,65936349,65938476,2128,1,"ENSMUSG00000083243","ENSMUST00000118588",-395826,NA,NA,NA,NA,NA,NA
"2815","X",66493648,66495580,1933,"*","12_9D_Mut_R2_macs2_peak_2843",256,".",12.8247,29.8164,25.6808,1180,"Distal Intergenic",93,66448166,66448430,265,1,"ENSMUSG00000089398","ENSMUST00000158773",45482,NA,NA,NA,NA,NA,NA
"2816","X",67013826,67013944,119,"*","12_9D_Mut_R2_macs2_peak_2844",15,".",3.72329,4.74698,1.55188,14,"Distal Intergenic",93,66972654,66973177,524,1,"ENSMUSG00000081442","ENSMUST00000117977",41172,"100416300","Gm14682","H3 histone, family 3B pseudogene",NA,NA,NA
"2817","X",69937041,69938363,1323,"*","12_9D_Mut_R2_macs2_peak_2845",205,".",11.1699,24.5412,20.5149,834,"Intron (ENSMUST00000188663/ENSMUSG00000100511, intron 8 of 8)",93,69945300,69945978,679,1,"ENSMUSG00000059690","ENSMUST00000075654",-6937,"75509","1700020N15Rik","RIKEN cDNA 1700020N15 gene","ENSMUST00000188663","ENSMUSG00000100511","0"
"2818","X",70252299,70254038,1740,"*","12_9D_Mut_R2_macs2_peak_2846",78,".",6.61919,11.4755,7.8745,712,"Distal Intergenic",93,70351070,70361091,10022,2,"ENSMUSG00000035847","ENSMUST00000130519",107053,"15931","Ids","iduronate 2-sulfatase",NA,NA,NA
"2819","X",70634780,70635024,245,"*","12_9D_Mut_R2_macs2_peak_2847",49,".",5.37809,8.39511,4.93852,80,"Distal Intergenic",93,70626355,70626730,376,2,"ENSMUSG00000082822","ENSMUST00000119216",-8050,NA,NA,NA,NA,NA,NA
"2820","X",71645244,71645572,329,"*","12_9D_Mut_R2_macs2_peak_2848",110,".",7.86029,14.7915,11.0627,52,"Distal Intergenic",93,71663667,71669257,5591,1,"ENSMUSG00000056380","ENSMUST00000070449",-18095,"14765","Gpr50","G-protein-coupled receptor 50",NA,NA,NA
"2821","X",72190672,72192096,1425,"*","12_9D_Mut_R2_macs2_peak_2849",58,".",5.79179,9.39298,5.88683,807,"Distal Intergenic",93,72222017,72222964,948,1,"ENSMUSG00000033343","ENSMUST00000048675",-29921,"17140","Magea4","MAGE family member A4",NA,NA,NA
"2822","X",72584313,72584590,278,"*","12_9D_Mut_R2_macs2_peak_2850",23,".",4.13699,5.60175,2.32456,164,"Intron (ENSMUST00000055966/ENSMUSG00000031343, intron 1 of 9)",93,72589988,72590094,107,2,"ENSMUSG00000076455","ENSMUST00000103256",5504,"100316827","Mir767","microRNA 767","ENSMUST00000055966;ENSMUST00000114554;ENSMUST00000137517","ENSMUSG00000031343;ENSMUSG00000031343;ENSMUSG00000031343","0;0;0"
"2823","X",72584704,72585567,864,"*","12_9D_Mut_R2_macs2_peak_2851",31,".",4.55069,6.49685,3.15151,481,"Intron (ENSMUST00000055966/ENSMUSG00000031343, intron 1 of 9)",93,72589988,72590094,107,2,"ENSMUSG00000076455","ENSMUST00000103256",4527,"100316827","Mir767","microRNA 767","ENSMUST00000055966;ENSMUST00000114554;ENSMUST00000137517;ENSMUST00000103256","ENSMUSG00000031343;ENSMUSG00000031343;ENSMUSG00000031343;ENSMUSG00000076455","0;0;0;4527"
"2824","X",73306571,73307588,1018,"*","12_9D_Mut_R2_macs2_peak_2852",110,".",7.86029,14.7915,11.0627,374,"Distal Intergenic",93,73313203,73313634,432,1,"ENSMUSG00000081253","ENSMUST00000117684",-5615,"115489103","Gm8501","nucleoside diphosphate kinase B pseudogene",NA,NA,NA
"2825","X",73458978,73459085,108,"*","12_9D_Mut_R2_macs2_peak_2853",31,".",4.55069,6.49685,3.15151,17,"Promoter (<=1kb)",93,73437315,73459044,21730,2,"ENSMUSG00000031371","ENSMUST00000033737",0,"73738","Haus7","HAUS augmin-like complex, subunit 7","ENSMUST00000033737;ENSMUST00000077243","ENSMUSG00000031371;ENSMUSG00000031371","0;0"
"2826","X",74615622,74616207,586,"*","12_9D_Mut_R2_macs2_peak_2854",40,".",4.96439,7.42892,4.0268,543,"Distal Intergenic",93,74624426,74624560,135,1,"ENSMUSG00000077462","ENSMUST00000104274",-8219,"115486093","Gm26417","predicted gene, 26417",NA,NA,NA
"2827","X",74616337,74616450,114,"*","12_9D_Mut_R2_macs2_peak_2855",15,".",3.72329,4.74698,1.55188,74,"Distal Intergenic",93,74624426,74624560,135,1,"ENSMUSG00000077462","ENSMUST00000104274",-7976,"115486093","Gm26417","predicted gene, 26417",NA,NA,NA
"2828","X",74864990,74865227,238,"*","12_9D_Mut_R2_macs2_peak_2856",23,".",4.13699,5.60175,2.32456,39,"Distal Intergenic",93,74860878,74861015,138,1,"ENSMUSG00000081832","ENSMUST00000117714",4112,NA,NA,NA,"ENSMUST00000117714","ENSMUSG00000081832","4112"
"2829","X",75358921,75361012,2092,"*","12_9D_Mut_R2_macs2_peak_2857",99,".",7.44659,13.6625,9.97479,1555,"Intron (ENSMUST00000033539/ENSMUSG00000031196, intron 3 of 25)",93,75172719,75380041,207323,2,"ENSMUSG00000031196","ENSMUST00000114085",19029,"14069","F8","coagulation factor VIII","ENSMUST00000033539;ENSMUST00000114085;ENSMUST00000147349;ENSMUST00000151772","ENSMUSG00000031196;ENSMUSG00000031196;ENSMUSG00000031196;ENSMUSG00000031196","0;0;0;0"
"2830","X",75739072,75740255,1184,"*","12_9D_Mut_R2_macs2_peak_2858",78,".",6.61919,11.4755,7.8745,728,"Intron (ENSMUST00000138943/ENSMUSG00000087396, intron 6 of 10)",93,75731068,75755600,24533,2,"ENSMUSG00000087396","ENSMUST00000140409",15345,"74396","4933407K13Rik","RIKEN cDNA 4933407K13 gene","ENSMUST00000138943;ENSMUST00000130744;ENSMUST00000129980;ENSMUST00000140409","ENSMUSG00000087396;ENSMUSG00000087396;ENSMUSG00000087396;ENSMUSG00000087396","0;0;0;0"
"2831","X",76598569,76599143,575,"*","12_9D_Mut_R2_macs2_peak_2859",2069,".",29.1735,211.427,206.947,437,"Intron (ENSMUST00000114054/ENSMUSG00000079525, intron 1 of 1)",93,76582610,76602924,20315,2,"ENSMUSG00000079525","ENSMUST00000114054",3781,"74987","Cldn34d","claudin 34D","ENSMUST00000114054","ENSMUSG00000079525","0"
"2832","X",77172640,77172898,259,"*","12_9D_Mut_R2_macs2_peak_2860",31,".",4.55069,6.49685,3.15151,98,"Distal Intergenic",93,77289832,77290815,984,2,"ENSMUSG00000084202","ENSMUST00000121933",117917,NA,NA,NA,NA,NA,NA
"2833","X",80597029,80597652,624,"*","12_9D_Mut_R2_macs2_peak_2861",31,".",4.55069,6.49685,3.15151,319,"Distal Intergenic",93,80533745,80535151,1407,2,"ENSMUSG00000083367","ENSMUST00000120076",-61878,NA,NA,NA,NA,NA,NA
"2834","X",80965584,80966301,718,"*","12_9D_Mut_R2_macs2_peak_2862",89,".",7.03289,12.5567,8.91113,314,"Distal Intergenic",93,80932816,80932948,133,2,"ENSMUSG00000083944","ENSMUST00000117680",-32636,NA,NA,NA,NA,NA,NA
"2835","X",82055380,82055608,229,"*","12_9D_Mut_R2_macs2_peak_2863",23,".",4.13699,5.60175,2.32456,30,"Distal Intergenic",93,82178454,82178672,219,1,"ENSMUSG00000089040","ENSMUST00000158415",-122846,NA,NA,NA,NA,NA,NA
"2836","X",82055790,82056297,508,"*","12_9D_Mut_R2_macs2_peak_2864",23,".",4.13699,5.60175,2.32456,173,"Distal Intergenic",93,82178454,82178672,219,1,"ENSMUSG00000089040","ENSMUST00000158415",-122157,NA,NA,NA,NA,NA,NA
"2837","X",82160645,82161429,785,"*","12_9D_Mut_R2_macs2_peak_2865",23,".",4.13699,5.60175,2.32456,370,"Distal Intergenic",93,82178454,82178672,219,1,"ENSMUSG00000089040","ENSMUST00000158415",-17025,NA,NA,NA,NA,NA,NA
"2838","X",83894716,83895026,311,"*","12_9D_Mut_R2_macs2_peak_2866",23,".",4.13699,5.60175,2.32456,219,"Intron (ENSMUST00000114000/ENSMUSG00000045103, intron 34 of 78)",93,83927900,83928901,1002,1,"ENSMUSG00000045103","ENSMUST00000141261",-32874,"13405","Dmd","dystrophin, muscular dystrophy","ENSMUST00000114000;ENSMUST00000239269","ENSMUSG00000045103;ENSMUSG00000045103","0;0"
"2839","X",85250301,85250549,249,"*","12_9D_Mut_R2_macs2_peak_2867",31,".",4.55069,6.49685,3.15151,131,"Promoter (<=1kb)",93,85249679,85270288,20610,1,"ENSMUSG00000035491","ENSMUST00000048382",622,"71996","Fthl17a","ferritin, heavy polypeptide-like 17, member A","ENSMUST00000048382","ENSMUSG00000035491","0"
"2840","X",87260395,87261770,1376,"*","12_9D_Mut_R2_macs2_peak_2868",110,".",7.86029,14.7915,11.0627,1061,"Intron (ENSMUST00000113966/ENSMUSG00000052372, intron 5 of 10)",93,87672992,87673869,878,2,"ENSMUSG00000084029","ENSMUST00000118888",412099,"667876","Gm8855","prohibitin pseudogene","ENSMUST00000113966;ENSMUST00000078875;ENSMUST00000113964","ENSMUSG00000052372;ENSMUSG00000052372;ENSMUSG00000052372","0;0;0"
"2841","X",88680405,88681266,862,"*","12_9D_Mut_R2_macs2_peak_2869",31,".",4.55069,6.49685,3.15151,515,"Distal Intergenic",93,88684764,88685021,258,2,"ENSMUSG00000084355","ENSMUST00000119725",3755,NA,NA,NA,"ENSMUST00000119725","ENSMUSG00000084355","3755"
"2842","X",91841794,91844279,2486,"*","12_9D_Mut_R2_macs2_peak_2870",392,".",14.6816,43.5116,39.253,1130,"Distal Intergenic",93,91859498,91859692,195,2,"ENSMUSG00000082807","ENSMUST00000120151",15413,NA,NA,NA,NA,NA,NA
"2843","X",91869175,91869761,587,"*","12_9D_Mut_R2_macs2_peak_2871",23,".",4.13699,5.60175,2.32456,187,"Distal Intergenic",93,91862599,91863556,958,2,"ENSMUSG00000084155","ENSMUST00000120477",-5619,"633484","Gm7113","melanoma antigen, family B pseudogene",NA,NA,NA
"2844","X",91869962,91870588,627,"*","12_9D_Mut_R2_macs2_peak_2872",23,".",4.13699,5.60175,2.32456,296,"Distal Intergenic",93,91862599,91863556,958,2,"ENSMUSG00000084155","ENSMUST00000120477",-6406,"633484","Gm7113","melanoma antigen, family B pseudogene",NA,NA,NA
"2845","X",92024880,92026397,1518,"*","12_9D_Mut_R2_macs2_peak_2873",58,".",5.79179,9.39298,5.88683,756,"Distal Intergenic",93,92015191,92016333,1143,2,"ENSMUSG00000062162","ENSMUST00000072269",-8547,"17145","Mageb1","MAGE family member B1",NA,NA,NA
"2846","X",92026532,92027015,484,"*","12_9D_Mut_R2_macs2_peak_2874",23,".",4.13699,5.60175,2.32456,55,"Distal Intergenic",93,92015191,92016333,1143,2,"ENSMUSG00000062162","ENSMUST00000072269",-10199,"17145","Mageb1","MAGE family member B1",NA,NA,NA
"2847","X",94177867,94178013,147,"*","12_9D_Mut_R2_macs2_peak_2875",23,".",4.13699,5.60175,2.32456,135,"Distal Intergenic",93,94199641,94212651,13011,2,"ENSMUSG00000035150","ENSMUST00000113922",34638,"26905","Eif2s3x","eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked",NA,NA,NA
"2848","X",94970381,94970497,117,"*","12_9D_Mut_R2_macs2_peak_2876",31,".",4.55069,6.49685,3.15151,23,"Distal Intergenic",93,94997439,94998683,1245,2,"ENSMUSG00000087522","ENSMUST00000142240",28186,"236914","Gm371","germ cell-less homolog 1 pseudogene",NA,NA,NA
"2849","X",94975787,94976636,850,"*","12_9D_Mut_R2_macs2_peak_2877",40,".",4.79741,7.45252,4.04969,127,"Distal Intergenic",93,94997439,94998683,1245,2,"ENSMUSG00000087522","ENSMUST00000142240",22047,"236914","Gm371","germ cell-less homolog 1 pseudogene",NA,NA,NA
"2850","X",95745239,95745422,184,"*","12_9D_Mut_R2_macs2_peak_2878",23,".",4.13699,5.60175,2.32456,51,"Intron (ENSMUST00000150123/ENSMUSG00000035045, intron 2 of 6)",93,95732586,95733265,680,2,"ENSMUSG00000071721","ENSMUST00000096366",-11974,"76386","1700010D01Rik","RIKEN cDNA 1700010D01 gene","ENSMUST00000150123","ENSMUSG00000035045","0"
"2851","X",95968577,95968738,162,"*","12_9D_Mut_R2_macs2_peak_2879",15,".",3.69094,4.69714,1.55188,33,"Distal Intergenic",93,95949435,95956962,7528,2,"ENSMUSG00000057421","ENSMUST00000139717",-11615,"76130","Las1l","LAS1-like (S. cerevisiae)",NA,NA,NA
"2852","X",97604532,97604882,351,"*","12_9D_Mut_R2_macs2_peak_2880",31,".",4.55069,6.49685,3.15151,40,"Distal Intergenic",93,97826379,97827105,727,1,"ENSMUSG00000081923","ENSMUST00000117712",-221497,NA,NA,NA,NA,NA,NA
"2853","X",97966424,97967668,1245,"*","12_9D_Mut_R2_macs2_peak_2881",168,".",9.92878,20.7484,16.8256,467,"Distal Intergenic",93,98040375,98042259,1885,1,"ENSMUSG00000083972","ENSMUST00000121944",-72707,"100417822","Gm14802","heterogeneous nuclear ribonucleoprotein M pseudogene",NA,NA,NA
"2854","X",97975419,97976366,948,"*","12_9D_Mut_R2_macs2_peak_2882",58,".",5.79179,9.39298,5.88683,661,"Distal Intergenic",93,98040375,98042259,1885,1,"ENSMUSG00000083972","ENSMUST00000121944",-64009,"100417822","Gm14802","heterogeneous nuclear ribonucleoprotein M pseudogene",NA,NA,NA
"2855","X",99760821,99760941,121,"*","12_9D_Mut_R2_macs2_peak_2883",15,".",3.72329,4.74698,1.55188,91,"Distal Intergenic",93,99796471,99797663,1193,1,"ENSMUSG00000083682","ENSMUST00000118453",-35530,NA,NA,NA,NA,NA,NA
"2856","X",100177070,100177193,124,"*","12_9D_Mut_R2_macs2_peak_2884",23,".",4.13699,5.60175,2.32456,68,"Intron (ENSMUST00000134582/ENSMUSG00000059327, intron 1 of 1)",93,100156635,100156956,322,1,"ENSMUSG00000082907","ENSMUST00000121289",20435,NA,NA,NA,"ENSMUST00000134582;ENSMUST00000113781;ENSMUST00000113783;ENSMUST00000113775;ENSMUST00000113776;ENSMUST00000113779;ENSMUST00000113778;ENSMUST00000113780;ENSMUST00000113777;ENSMUST00000071453","ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327;ENSMUSG00000059327","0;0;0;0;0;0;0;0;0;0"
"2857","X",103455824,103456236,413,"*","12_9D_Mut_R2_macs2_peak_2885",67,".",6.11076,10.2656,6.7358,351,"Intron (ENSMUST00000182089/ENSMUSG00000098078, intron 1 of 1)",93,103461218,103461285,68,2,"ENSMUSG00000099312","ENSMUST00000184803",5049,NA,NA,NA,"ENSMUST00000152916;ENSMUST00000211291;ENSMUST00000127786;ENSMUST00000153883;ENSMUST00000182089;ENSMUST00000184803","ENSMUSG00000085715;ENSMUSG00000085715;ENSMUSG00000086503;ENSMUSG00000086503;ENSMUSG00000098078;ENSMUSG00000099312","0;0;27018;11020;0;5049"
"2858","X",104867697,104867837,141,"*","12_9D_Mut_R2_macs2_peak_2886",15,".",3.72329,4.74698,1.55188,22,"Distal Intergenic",93,104854952,104857267,2316,2,"ENSMUSG00000031224","ENSMUST00000033575",-10430,"272790","Magee2","MAGE family member E2",NA,NA,NA
"2859","X",104875784,104876500,717,"*","12_9D_Mut_R2_macs2_peak_2887",23,".",4.13699,5.60175,2.32456,322,"Distal Intergenic",93,104854952,104857267,2316,2,"ENSMUSG00000031224","ENSMUST00000033575",-18517,"272790","Magee2","MAGE family member E2",NA,NA,NA
"2860","X",108747526,108747975,450,"*","12_9D_Mut_R2_macs2_peak_2888",49,".",5.37809,8.39511,4.93852,229,"Intron (ENSMUST00000150434/ENSMUSG00000063663, intron 40 of 40)",93,108663998,108664891,894,2,"ENSMUSG00000093916","ENSMUST00000178160",-82635,NA,NA,NA,"ENSMUST00000150434;ENSMUST00000041866;ENSMUST00000144521","ENSMUSG00000063663;ENSMUSG00000063663;ENSMUSG00000063663","0;0;0"
"2861","X",109058419,109059457,1039,"*","12_9D_Mut_R2_macs2_peak_2889",68,".",6.20549,10.4204,6.86577,282,"Distal Intergenic",93,109023356,109023462,107,2,"ENSMUSG00000064574","ENSMUST00000082640",-34957,NA,NA,NA,NA,NA,NA
"2862","X",109284521,109284933,413,"*","12_9D_Mut_R2_macs2_peak_2890",49,".",5.37809,8.39511,4.93852,237,"Distal Intergenic",93,109280185,109280400,216,2,"ENSMUSG00000081681","ENSMUST00000117840",-4121,NA,NA,NA,"ENSMUST00000117840","ENSMUSG00000081681","-4121"
"2863","X",109436553,109436877,325,"*","12_9D_Mut_R2_macs2_peak_2891",49,".",5.37809,8.39511,4.93852,286,"Distal Intergenic",93,109388744,109392165,3422,2,"ENSMUSG00000082189","ENSMUST00000117365",-44388,NA,NA,NA,NA,NA,NA
"2864","X",110416984,110417232,249,"*","12_9D_Mut_R2_macs2_peak_2892",58,".",5.79179,9.39298,5.88683,185,"Distal Intergenic",93,110372753,110375158,2406,1,"ENSMUSG00000082853","ENSMUST00000122296",44231,"634340","Gm7134","kinesin family member 18B pseudogene",NA,NA,NA
"2865","X",110880620,110881527,908,"*","12_9D_Mut_R2_macs2_peak_2893",78,".",6.61919,11.4755,7.8745,595,"Distal Intergenic",93,110814280,110817207,2928,1,"ENSMUSG00000056854","ENSMUST00000078229",66340,"18994","Pou3f4","POU domain, class 3, transcription factor 4",NA,NA,NA
"2866","X",112370729,112371217,489,"*","12_9D_Mut_R2_macs2_peak_2894",353,".",13.7479,39.5831,35.3471,333,"Intron (ENSMUST00000026599/ENSMUSG00000025525, intron 8 of 8)",93,112384303,112405822,21520,2,"ENSMUSG00000025527","ENSMUST00000124335",34605,"73809","Satl1","spermidine/spermine N1-acetyl transferase-like 1","ENSMUST00000026599;ENSMUST00000113415","ENSMUSG00000025525;ENSMUSG00000025525","0;0"
"2867","X",114267016,114267820,805,"*","12_9D_Mut_R2_macs2_peak_2895",68,".",6.20549,10.4204,6.86577,434,"Distal Intergenic",93,114198015,114198753,739,1,"ENSMUSG00000079963","ENSMUST00000116079",69001,"101055752","Gm7146","histone deacetylase 1 pseudogene",NA,NA,NA
"2868","X",115864474,115864918,445,"*","12_9D_Mut_R2_macs2_peak_2896",23,".",4.13699,5.60175,2.32456,286,"Distal Intergenic",93,115808537,115809390,854,1,"ENSMUSG00000083352","ENSMUST00000121948",55937,NA,NA,NA,NA,NA,NA
"2869","X",116287183,116287362,180,"*","12_9D_Mut_R2_macs2_peak_2897",133,".",8.68769,17.1148,13.3049,31,"Distal Intergenic",93,116345732,116345895,164,1,"ENSMUSG00000064551","ENSMUST00000082617",-58370,"115489241","Gm24624","predicted gene, 24624",NA,NA,NA
"2870","X",117087313,117089595,2283,"*","12_9D_Mut_R2_macs2_peak_2898",396,".",16.9617,43.9162,39.6559,1292,"Distal Intergenic",93,117014757,117015104,348,1,"ENSMUSG00000067441","ENSMUST00000122446",72556,"100039319","H2ab1","H2A.B variant histone 1",NA,NA,NA
"2871","X",117855054,117855602,549,"*","12_9D_Mut_R2_macs2_peak_2899",40,".",4.96439,7.42892,4.0268,183,"Distal Intergenic",93,117870536,117872640,2105,2,"ENSMUSG00000081659","ENSMUST00000118872",17038,"100418292","Gm14917","predicted gene 14917",NA,NA,NA
"2872","X",119574620,119576336,1717,"*","12_9D_Mut_R2_macs2_peak_2900",31,".",4.55069,6.49685,3.15151,181,"Distal Intergenic",93,119526544,119526659,116,2,"ENSMUSG00000088313","ENSMUST00000157688",-47961,"115486111","Gm26182","predicted gene, 26182",NA,NA,NA
"2873","X",121739704,121739853,150,"*","12_9D_Mut_R2_macs2_peak_2901",15,".",3.72329,4.74698,1.55188,93,"Distal Intergenic",93,121712089,121712224,136,1,"ENSMUSG00000088539","ENSMUST00000157914",27615,"115486105","Gm23277","predicted gene, 23277",NA,NA,NA
"2874","X",126750076,126750234,159,"*","12_9D_Mut_R2_macs2_peak_2902",23,".",4.13699,5.60175,2.32456,34,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",65634,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2875","X",126750771,126751421,651,"*","12_9D_Mut_R2_macs2_peak_2903",31,".",4.55069,6.49685,3.15151,151,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",64447,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2876","X",126753381,126753684,304,"*","12_9D_Mut_R2_macs2_peak_2904",31,".",4.55069,6.49685,3.15151,77,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",62184,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2877","X",126763862,126766176,2315,"*","12_9D_Mut_R2_macs2_peak_2905",40,".",4.96439,7.42892,4.0268,917,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",49692,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2878","X",126770582,126770767,186,"*","12_9D_Mut_R2_macs2_peak_2906",23,".",4.13699,5.60175,2.32456,127,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",45101,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2879","X",126771961,126772721,761,"*","12_9D_Mut_R2_macs2_peak_2907",23,".",4.13699,5.60175,2.32456,129,"Distal Intergenic",93,126812462,126815868,3407,2,"ENSMUSG00000058670","ENSMUST00000081074",43147,"237029","4932411N23Rik","RIKEN cDNA 4932411N23 gene",NA,NA,NA
"2880","X",130648048,130648164,117,"*","12_9D_Mut_R2_macs2_peak_2908",23,".",4.13699,5.60175,2.32456,58,"Distal Intergenic",93,130561456,130561897,442,2,"ENSMUSG00000083024","ENSMUST00000121102",-86151,NA,NA,NA,NA,NA,NA
"2881","X",131590089,131590313,225,"*","12_9D_Mut_R2_macs2_peak_2909",40,".",4.96439,7.42892,4.0268,158,"Distal Intergenic",93,131558228,131559516,1289,2,"ENSMUSG00000081072","ENSMUST00000121626",-30573,NA,NA,NA,NA,NA,NA
"2882","X",133132745,133133085,341,"*","12_9D_Mut_R2_macs2_peak_2910",40,".",4.96439,7.42892,4.0268,250,"Distal Intergenic",93,133093940,133095562,1623,2,"ENSMUSG00000082905","ENSMUST00000120761",-37183,"665854","Gm7823","lymphocyte cytosolic protein 1 pseudogene",NA,NA,NA
"2883","X",134292981,134293130,150,"*","12_9D_Mut_R2_macs2_peak_2911",31,".",4.55069,6.49685,3.15151,17,"Promoter (2-3kb)",93,134295225,134305969,10745,1,"ENSMUSG00000033578","ENSMUST00000037687",-2095,"67564","Tmem35a","transmembrane protein 35A","ENSMUST00000037687","ENSMUSG00000033578","-2095"
